Date,Date,Open,High,Low,Close,Adj Close,Volume,SMA_7,SMA_14,SMA_30,EMA_7,EMA_14,EMA_30,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,STOCHk_14_3_3,STOCHd_14_3_3,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0
2015-05-08,2015-05-08,4470.5,4543.0,4418.5,4532.0,3525.972900390625,3303265,4458.142857142857,4611.5,4673.8,4496.238830702439,4562.724485930363,4618.090829206391,44.02684541835105,-65.42997942653619,-33.369254851367785,-32.06072457516841,23.700308334930696,18.436120772552197,28.546751667447104,18.27349006855199,11.63287810121183,4266.986678673476,4611.5,4956.013321326524,14.941486341820426,0.3846198462023314
2015-05-11,2015-05-11,4544.5,4584.5,4516.0,4528.0,3522.860595703125,2128555,4468.214285714285,4591.857142857143,4666.016666666666,4504.17912302683,4558.094554472981,4612.278517644689,43.771415064249524,-62.07227296304791,-24.0092387103036,-38.06303425274431,23.066404555625855,20.259222989957443,27.3119631247489,28.3108131616488,18.499014586104582,4262.220453547877,4591.857142857143,4921.493832166409,14.357445323491053,0.4031401161822249
2015-05-12,2015-05-12,4508.0,4523.0,4390.0,4400.0,3423.2744140625,3300389,4454.428571428572,4559.357142857143,4656.316666666667,4478.134342270123,4537.01528054325,4598.583129409548,36.4781443255718,-68.94504114164829,-24.70560551112318,-44.23943563052511,23.406343921310775,18.52111695861629,32.802082359056854,27.932946610535073,24.839083280245276,4250.86370033101,4559.357142857143,4867.850585383277,13.532321898030329,0.24171713091819866
2015-05-13,2015-05-13,4419.0,4438.0,4378.5,4390.0,3415.493896484375,1962156,4444.214285714285,4525.571428571428,4646.45,4456.100756702592,4517.413243137483,4585.126153318609,35.97383934968803,-74.34171089819574,-24.081820214136506,-50.259890684059236,23.798197838546557,17.811574550498445,32.28588111337036,20.340737407860043,25.528165726681294,4256.397598081885,4525.571428571428,4794.745259060972,11.895683660638303,0.24817123134729294
2015-05-14,2015-05-14,4420.0,4441.5,4351.0,4434.5,3450.1162109375,1601963,4443.571428571428,4497.321428571428,4636.716666666666,4450.700567526944,4506.358144052485,4575.408336975473,39.95218419421621,-74.17281442941476,-19.130338996284415,-55.04247543313034,24.3482970931925,16.75986003585625,32.17374313702312,15.88677275466434,21.38681892435314,4284.829207825473,4497.321428571428,4709.813649317384,9.449723535257913,0.35217946249774873
2015-05-15,2015-05-15,4458.5,4484.4677734375,4351.5,4367.5,3397.98876953125,2621318,4437.0,4470.035714285715,4628.083333333333,4429.900425645208,4487.843724845487,4561.994895880281,36.29542527195663,-78.53994324242831,-18.797974247438376,-59.74196899498993,24.313266649878035,18.08892341027332,29.42465053609813,15.231865763326985,17.153125308617113,4300.2697138676485,4470.035714285715,4639.801714703781,7.595733513963378,0.19800868833214544
2015-05-18,2015-05-18,4390.0,4501.9658203125,4345.5,4390.0,3415.493896484375,2478030,4434.571428571428,4447.5,4619.733333333334,4419.925319233906,4474.797894866088,4550.898450984779,38.3365794631599,-79.27156902763909,-15.623680026119324,-63.647889001519765,24.060869445566894,17.4142415821431,26.549850588168052,18.00606422484705,16.37490091427945,4334.458920235679,4447.5,4560.541079764321,5.083353783668163,0.24566768063485556
2015-05-19,2015-05-19,4410.0,4421.5,4383.0,4403.5,3425.996826171875,2475208,4416.214285714285,4437.178571428572,4611.683333333333,4415.818989425429,4465.291508883944,4541.38887350189,39.587325649953975,-77.86447733197565,-11.37327066436471,-66.49120666761094,23.826500612992263,16.974774589131805,25.879836740717717,19.498995106668318,17.57897503161411,4337.081042457497,4437.178571428572,4537.276100399647,4.511764733365154,0.3317712146605358
2015-05-20,2015-05-20,4425.5,4440.5400390625,4370.0,4393.0,3417.828125,2120739,4396.928571428572,4432.571428571428,4601.216666666666,4410.114242069072,4455.6526410327515,4531.815397792091,38.92599071582515,-76.71231742988039,-8.176888609815563,-68.53542882006482,23.346528879546597,17.449909145029487,24.6522884457466,25.240597288544695,20.915218873353343,4330.7172911683265,4432.571428571428,4534.42556597453,4.595713302963219,0.3057446188228025
2015-05-21,2015-05-21,4392.0,4461.5,4385.0,4425.0,3442.724609375,2339211,4400.5,4427.464285714285,4592.15,4413.835681551804,4451.565622228384,4524.924081805504,42.100561501538,-72.38270705154537,-3.0778225851844354,-69.30488446636093,22.609779020804453,17.97211208927153,23.35830476742806,31.96576286447737,25.568451753230118,4331.972727160004,4427.464285714285,4522.955844268567,4.313600399325437,0.4870968400160496
2015-05-22,2015-05-22,4454.0,4489.5,4439.0,4473.5,3480.45849609375,1917472,4412.428571428572,4428.321428571428,4582.45,4428.751761163852,4454.490205931266,4521.606399108375,46.62863375871514,-64.29674214485476,4.006513857204936,-68.3032560020597,21.54075867894466,19.12936889419333,22.29569095555799,43.030445345592305,33.41226849953811,4331.418231555816,4428.321428571428,4525.2246255870405,4.376520475248017,0.7331118725695545
2015-05-26,2015-05-26,4425.0,4445.5,4362.0,4373.5,3402.656982421875,2736811,4403.714285714285,4423.642857142857,4569.8,4414.938820872889,4443.691511807097,4512.051147552996,39.7294935610336,-65.20606602542739,2.4777519813058433,-67.68381800673323,21.364247562893503,17.635787707913774,25.946817526880444,40.625886220568596,38.54069814354608,4323.001039242907,4423.642857142857,4524.284675042807,4.55017826484088,0.25088458163233507
2015-05-27,2015-05-27,4410.0,4471.0,4389.5,4468.5,3476.56884765625,2763788,4418.142857142857,4427.571428571428,4561.466666666666,4428.329115654667,4446.999310232818,4509.241396097964,47.653395375709856,-57.59706261532938,8.069404313123087,-65.66646692845246,20.840937649621484,18.219193258813643,24.16970863881025,45.98990273023687,43.21541143213258,4324.5541920504775,4427.571428571428,4530.588665092379,4.653442104001916,0.6986491426619067
2015-05-28,2015-05-28,4484.0,4523.5,4477.5,4492.0,3494.85205078125,2364488,4432.714285714285,4433.642857142857,4551.2,4444.246836741,4452.999402201775,4508.129047962611,49.424733086433484,-49.104572050548086,13.249515902323502,-62.35408795287159,19.65718917940489,21.30440296112276,23.20423599610813,46.77641684412035,44.46406859830859,4326.264069285783,4433.642857142857,4541.021644999931,4.843817660418016,0.7717349675003745
2015-05-29,2015-05-29,4490.0,4512.5,4370.0,4372.5,3401.878662109375,3450803,4428.285714285715,4422.25,4535.033333333334,4426.31012755575,4442.266148574872,4499.378786803733,41.69774643633952,-51.42407862172422,8.744007464917892,-60.16808608664211,19.644501785999864,19.168004227411192,28.442281005942423,43.227336727356175,45.33121876723779,4325.735197286371,4422.25,4518.764802713629,4.364963659387382,0.24226751440598138
2015-06-01,2015-06-01,4503.5,4518.5,4360.5,4366.5,3397.2109375,3865222,4424.5,4410.714285714285,4519.633333333333,4411.357595666813,4432.163995431556,4490.805961848654,41.34821150284173,-53.13395894248424,5.627301715326297,-58.76126065781054,19.718397875898077,17.11826085875644,26.04375427330116,28.13063168946782,39.37812842031477,4330.242716390646,4410.714285714285,4491.185855037925,3.648913264877577,0.2252800828546978
2015-06-02,2015-06-02,4410.0,4410.0,4331.0,4357.0,3389.820068359375,3030857,4414.785714285715,4407.642857142857,4506.533333333334,4397.768196750109,4422.142129374015,4482.173319148741,40.76553409736238,-54.625928322651816,3.3082658681269805,-57.9341941907788,20.055870053248825,16.18624481976913,26.658882992188044,12.200439148396617,27.85280252174019,4322.616450680374,4407.642857142857,4492.669263605339,3.8581350267384766,0.20219335821746875
2015-06-03,2015-06-03,4372.0,4412.0,4331.5,4390.0,3415.493896484375,2527671,4402.857142857143,4407.642857142857,4492.766666666666,4395.826147562582,4417.856512124146,4476.22665339721,43.73179616886689,-52.53985386753993,4.315472258591093,-56.855326126131025,20.338547539821032,15.413756857159035,25.155890163912108,18.651198988277795,19.660756608714067,4322.616450680374,4407.642857142857,4492.669263605339,3.8581350267384766,0.3962507185891615
2015-06-04,2015-06-04,4369.0,4379.0,4285.5,4337.0,3374.25927734375,3050019,4397.642857142857,4400.678571428572,4475.5,4381.119610671936,4407.075643840927,4467.244288661906,40.245982350330124,-54.53464050393268,1.8565484977586806,-56.39118900169136,21.028628511261243,14.287646988078176,26.53401560077394,21.931499872676497,17.59437933645029,4309.820277410736,4400.678571428572,4491.536865446407,4.129285633708115,0.1495720499876915
2015-06-05,2015-06-05,4307.5,4388.5,4299.5,4367.5,3397.98876953125,3445237,4383.214285714285,4400.678571428572,4458.983333333334,4377.714708003952,4401.798891328804,4460.809173264363,43.05880346868858,-53.04298170903894,2.678565834121933,-55.721547543160874,21.50951955914469,14.06071822161999,24.867667567472832,28.91392920804701,23.16554268966709,4309.820277410736,4400.678571428572,4491.536865446407,4.129285633708115,0.3174158353553364
2015-06-08,2015-06-08,4354.5,4372.0,4322.5,4333.0,3371.14697265625,1566444,4360.5,4396.607142857143,4442.416666666667,4366.536031002965,4392.625705818296,4452.563420150534,40.72359807747765,-54.02196149413339,1.3596688392219818,-55.381630333355375,21.95606124646503,13.55099570755577,23.9661766314042,25.350140056022564,25.398523045582014,4299.318780191345,4396.607142857143,4493.895505522942,4.425610908805263,0.17309994168755796
2015-06-09,2015-06-09,4316.0,4333.5,4204.5,4246.0,3303.4599609375,3017675,4342.428571428572,4385.357142857143,4425.633333333333,4336.402023252223,4373.0756117091905,4439.236747882757,35.49573565975191,-61.11350449961628,-4.585499333008727,-56.52800516660756,23.396276649617942,12.299621359285936,30.20012017399889,22.473723031532515,25.579264098534022,4261.156022220729,4385.357142857143,4509.558263493557,5.664356018925962,-0.061014031689362584
2015-06-10,2015-06-10,4251.0,4320.06005859375,4223.5,4281.0,3330.6904296875,3126219,4330.214285714285,4377.357142857143,4411.483333333334,4322.551517439168,4360.798863481298,4429.027925438709,38.89428302084616,-63.18108372613824,-5.32246284762455,-57.85862087851369,24.733619523974216,11.447467612861589,28.107767507442272,18.982859601521014,22.268907563025355,4242.209906443697,4377.357142857143,4512.504379270589,6.174832530353426,0.14351049487107254
2015-06-11,2015-06-11,4261.0,4311.5,4257.25390625,4272.0,3323.687744140625,1706786,4318.071428571428,4366.428571428572,4402.283333333334,4309.913638079375,4348.959015017125,4418.8970915394375,38.334964609976495,-64.79891834832961,-5.552237975852734,-59.246680372476874,25.975437907305043,10.986937021883007,26.976994552317464,19.3834900731454,20.280024235399633,4223.915485742268,4366.428571428572,4508.941657114875,6.527672827116792,0.1687021020777502
2015-06-12,2015-06-12,4255.0,4282.93896484375,4100.0,4211.0,3276.228759765625,2147187,4292.5,4347.678571428572,4394.066666666667,4285.185228559531,4330.564479681509,4405.484375956248,34.6933681470218,-70.19410025063462,-8.7579359025262,-61.43616434810842,28.15629362725328,9.586308708655084,34.496191179244086,23.783739771200743,20.716696481955708,4197.576888206447,4347.678571428572,4497.780254650696,6.904911702007633,0.044713395297804145
2015-06-15,2015-06-15,4190.0,4200.0,4149.0,4149.0,3227.992431640625,2928773,4265.642857142857,4331.642857142857,4382.483333333334,4251.138921419649,4306.3558823906405,4388.936996862297,31.42576607239557,-78.5670307980181,-13.704693159927743,-64.86233763809035,30.181373938633783,9.16010532903152,32.962504573526886,19.646758674972,20.937996173106036,4151.117263954735,4331.642857142857,4512.168450330979,8.335202099611523,-0.005864165621459899
2015-06-16,2015-06-16,4144.5,4192.873046875,4126.5,4170.0,3244.33056640625,2915922,4237.428571428572,4310.321428571428,4372.766666666666,4230.854191064736,4288.175098071889,4374.812029322794,33.70341176295733,-82.5564546650794,-14.155293621591241,-68.40116104348816,32.18487724016561,8.713481451125734,33.00818050726424,18.10310901220008,20.51120248612426,4128.979365393679,4310.321428571428,4491.663491749178,8.414317409170673,0.11310292242046838
2015-06-17,2015-06-17,4172.5,4193.15283203125,4154.5,4158.5,3235.38330078125,1809945,4212.5,4286.5,4363.416666666667,4212.765643298552,4270.885084995637,4360.856414527775,33.05591498208042,-85.65863627414274,-13.805980184523662,-71.85265608961907,34.03928037278417,8.47641948894941,32.028789210949036,14.025889392458465,17.25858569321017,4119.85623966932,4286.5,4453.14376033068,7.775283346818168,0.1159472165474346
2015-06-18,2015-06-18,4165.5,4293.3310546875,4128.0,4193.0,3262.224853515625,3813548,4204.928571428572,4273.678571428572,4356.066666666667,4207.824232473914,4260.500406996219,4350.026968429209,36.96819074071586,-84.3608168935043,-10.006528643108183,-74.35428825039612,33.84370115458336,14.74295498734458,28.177587531895206,17.576547488571105,16.568515297743204,4107.855685216108,4273.678571428572,4439.501457641035,7.7601945696647645,0.2567327005597985
2015-06-19,2015-06-19,4212.0,4225.0,4168.5,4189.0,3259.11279296875,3906114,4191.785714285715,4261.0,4348.8,4203.118174355435,4250.967019396723,4339.638131756356,36.700388938710255,-82.70171832584128,-6.6779440603561255,-76.02377426548516,33.66209188053975,14.118194442638572,26.983509075436537,21.57545262383988,17.725963168289805,4098.392233536391,4261.0,4423.607766463609,7.632375802093811,0.27860836057878735
2015-06-22,2015-06-22,4234.5,4375.548828125,4193.7841796875,4242.0,3300.34765625,2796561,4187.5,4252.785714285715,4339.133333333333,4212.838630766577,4249.771416810493,4333.338897449495,42.63055071592318,-76.23146482324773,-0.16615244621006298,-76.06531237703767,31.35221096099418,22.837306322403048,23.450039228184735,32.08689458689474,23.746298233101896,4099.028152666469,4252.785714285715,4406.54327590496,7.230910370242811,0.4649262313601731
2015-06-23,2015-06-23,4259.5,4282.0,4246.0,4273.5,3324.855224609375,1939898,4196.428571428572,4244.464285714285,4330.65,4228.003973074932,4252.935227902427,4329.478323420495,45.875999476509385,-67.78062273633441,6.627751712562613,-74.40837444889702,29.20732153570187,22.167016902115275,22.761765708616192,44.72570323956821,32.7960168167676,4109.899662744035,4244.464285714285,4379.028908684536,6.340711755929182,0.6078876217419115
2015-06-24,2015-06-24,4275.0,4286.0,4231.72216796875,4250.0,3306.57177734375,2834822,4210.857142857143,4238.25,4325.65,4233.502979806199,4252.543864182104,4324.350689651431,43.88157201604524,-62.261807736772425,9.717253369699677,-71.9790611064721,27.388299031062683,21.25535655244016,22.907491557917595,52.54817876135049,43.120258862604466,4113.68920015852,4238.25,4362.81079984148,5.877935461168162,0.5471657215390132
2015-06-25,2015-06-25,4220.0,4236.0,4173.12890625,4183.0,3254.445068359375,2099641,4212.714285714285,4225.071428571428,4318.75,4220.877234854649,4243.271348957824,4315.2312903190805,38.71393871663811,-62.57314290535669,7.524734560892327,-70.09787746624902,26.37086625514871,20.000777739288743,26.054378022485896,47.41780630210312,48.23056276767392,4120.573405936083,4225.071428571428,4329.569451206774,4.946568331540758,0.29869748962504206
2015-06-26,2015-06-26,4165.5,4201.0,4115.0,4193.5,3262.614013671875,2533840,4217.714285714285,4215.107142857143,4310.716666666666,4214.032926140987,4236.63516909678,4307.377658685591,39.90826619714659,-61.26637538324667,7.065201666401876,-68.33157704964854,26.012410177909413,18.672890552086283,28.812118080799927,38.68235025459186,46.216111772681806,4128.6241316671385,4215.107142857143,4301.590154047148,4.10347866656521,0.3750786856295287
2015-06-29,2015-06-29,4054.0,4150.52001953125,4051.0,4096.5,3187.14599609375,3212586,4203.928571428572,4204.428571428572,4301.683333333333,4184.6496946057405,4217.950479883876,4293.772648447811,33.427420302552655,-67.2822541008727,0.8394583590206679,-68.12171245989337,26.245608942183456,16.695001789184754,30.51749575867184,26.024481762219917,37.37487943963828,4100.650747522487,4204.428571428572,4308.206395334656,4.936595884221339,-0.01999823934563997
2015-06-30,2015-06-30,4081.0,4091.0,4019.0,4019.0,3126.849609375,2880045,4179.642857142857,4185.714285714285,4289.316666666667,4143.237270954305,4191.423749232693,4276.0453808060165,29.32929602168529,-77.41113624031277,-7.431539024335521,-69.97959721597725,26.722129629081614,15.719769638268247,31.146786321542578,15.983914050527105,26.89691535577961,4053.3599375824824,4185.714285714285,4318.068633846088,6.324098545546898,-0.12980282879813526
2015-07-01,2015-07-01,4062.5,4142.44189453125,4031.0,4120.5,3205.81884765625,6035455,4162.285714285715,4174.892857142857,4279.883333333333,4137.552953215729,4181.967249335001,4266.010194947564,39.747776131352154,-76.36782582260639,-5.110582885303316,-71.25724293730308,26.38792901865694,18.083436744543683,28.3101166899955,14.162270440682548,18.723555417809838,4047.8607022868673,4174.892857142857,4301.9250119988465,6.085528860394549,0.28590909835183254
2015-07-02,2015-07-02,4148.5,4238.56298828125,4133.0,4190.0,3259.890869140625,3380289,4150.357142857143,4173.392857142857,4273.116666666667,4150.664714911796,4183.038282757001,4261.10631140256,45.65554668003051,-69.13596921816224,1.697018975312659,-70.8329881934749,24.84540052504969,23.5148379223246,25.88220613112495,25.47570659844919,18.540630363219595,4047.6117669381983,4173.392857142857,4299.173947347515,6.027761800060655,0.566016055474323
2015-07-03,2015-07-03,4190.0,4210.0,4152.5,4167.0,3241.995849609375,1926101,4138.5,4174.678571428572,4264.516666666666,4154.748536183847,4180.8998450560675,4255.034936473363,44.11400681897138,-64.51686824068474,5.052895962232128,-69.56976420291687,23.41305263812867,22.5026448803361,24.768110042358586,39.31205366843252,26.316676902521397,4049.554857139281,4174.678571428572,4299.802285717862,5.994411888169552,0.4693160825979861
2015-07-06,2015-07-06,4122.0,4200.27978515625,4120.0,4149.0,3227.992431640625,1678960,4133.642857142857,4173.178571428572,4253.7,4153.311402137885,4176.646532381925,4248.19397282992,42.893385666702805,-61.59857695359369,6.376949799458544,-67.97552675305224,22.4401593537921,21.13478316435072,25.723391811693855,41.976485367719846,35.5880818782005,4047.364872910893,4173.178571428572,4298.9922699462495,6.029634072170046,0.40391121271594294
2015-07-07,2015-07-07,4179.5,4210.5,4161.23388671875,4178.0,3250.5546875,2674138,4131.428571428572,4174.571428571428,4247.183333333333,4159.483551603414,4176.826994731002,4243.665329421538,45.50937719681817,-56.29679800269696,9.342983000284221,-65.63978100298118,21.39971748303106,20.919099178346293,24.494992575312036,40.854619389072546,40.71438614174161,4049.0070699211155,4174.571428571428,4300.135787221741,6.015676617289647,0.5136526458042121
2015-07-08,2015-07-08,4191.5,4212.5,4163.0,4194.5,3263.3916015625,2067938,4145.428571428572,4174.678571428572,4238.05,4168.23766370256,4179.183395433535,4240.493372684665,46.9970938779489,-50.1851843174918,12.363677348391505,-62.54886166588331,20.405321153964124,20.24821072162685,23.521374198304684,43.42556225680594,42.085555671199415,4049.0489530243167,4174.678571428572,4300.308189832826,6.018648681796094,0.5788883577901448
2015-07-09,2015-07-09,4195.5,4244.18408203125,4172.0,4222.0,3284.78759765625,1897858,4174.428571428572,4177.035714285715,4229.05,4181.67824777692,4184.8922760423975,4239.3002518663,49.47311539862459,-42.63123987104882,15.934097435867592,-58.56533730691641,19.02969861721959,21.637457165012236,22.139405136980837,50.250246960243665,44.843476202040684,4049.2007401501896,4177.035714285715,4304.87068842124,6.120846594551332,0.6758684820736779
2015-07-10,2015-07-10,4263.0,4285.0,4237.2470703125,4284.5,3333.413330078125,2433422,4197.857142857143,4180.071428571428,4226.116666666667,4207.38368583269,4198.173305903411,4242.216364649119,54.657446321912005,-31.24132624638787,21.85920884842283,-53.1005350948107,18.134379298389604,23.895608944121804,20.98078478434983,68.53159015889732,54.0691331253156,4044.4296434255966,4180.071428571428,4315.71321371726,6.48992666578372,0.8849424840446395
2015-07-13,2015-07-13,4320.0,4376.57421875,4305.0,4331.0,3369.591552734375,2907486,4218.0,4184.178571428572,4224.933333333333,4238.287764374518,4215.883531782956,4247.94434112337,58.101913143432114,-18.252176526252697,27.878686854846407,-46.130863381099104,18.334019167030423,29.645799516735597,19.384154900567356,81.20917115051127,66.66366942321737,4034.6939295309357,4184.178571428572,4333.663213326207,7.145232419972861,0.9910920169042146
2015-07-14,2015-07-14,4350.5,4414.76416015625,4313.0,4345.0,3380.483642578125,2286118,4243.428571428572,4190.964285714285,4224.533333333334,4264.965823280889,4233.099060878562,4254.205996534765,59.10908283420026,-6.750681144080772,31.504145789614668,-38.25482693369544,18.885577301911866,30.300448590884084,17.774198740309966,89.6883682001962,79.80970983653488,4022.6989916585057,4190.964285714285,4359.229579770065,8.02990827811846,0.9577168308832947
2015-07-15,2015-07-15,4350.0,4407.1259765625,4320.0,4343.5,3379.31640625,1713584,4271.214285714285,4202.428571428572,4222.983333333334,4284.599367460667,4247.819186094754,4259.966899984135,58.945586636863034,2.217734681199545,32.378049291915985,-30.16031461071644,19.39773842715892,28.14514635498342,16.509901607169237,83.87339277216931,84.92364404095889,4016.910048232151,4202.428571428572,4387.947094624992,8.829110122547805,0.8802084722884165
2015-07-16,2015-07-16,4348.0,4387.453125,4303.0,4336.5,3373.8701171875,1731597,4293.857142857143,4212.642857142857,4222.966666666666,4297.574525595501,4259.643294615453,4264.904519339997,58.13742048276972,8.66059340834272,31.05672641524733,-22.39613300690461,19.581700892541477,26.19974616615491,16.760089906217328,81.53003711586126,85.03059936274222,4014.873356182214,4212.642857142857,4410.4123581035,9.389331479895558,0.8131350947833736
2015-07-17,2015-07-17,4320.0,4328.0,4278.5,4315.0,3357.142822265625,2836783,4311.071428571428,4228.25,4221.216666666666,4301.930894196626,4267.024188666725,4268.13648583419,55.61528376470134,11.894621261138127,27.43260341443419,-15.537982153296063,19.335543568280354,24.925519711561485,17.99937416683487,79.0032797672292,81.4689032184199,4035.175347524417,4228.25,4421.324652475583,9.132603439985015,0.7246540363732382
2015-07-20,2015-07-20,4328.5,4379.0,4324.375,4347.5,3382.4287109375,1413252,4329.0,4251.714285714285,4221.7,4313.323170647469,4277.754296844495,4273.256712554565,58.54307141225896,16.88544512003864,25.93874181866776,-9.053296698629122,19.687406003496406,27.91753669641512,17.01594674254803,79.16303006064068,79.89878231457702,4088.5322163711407,4251.714285714285,4414.89635505743,7.67605997850959,0.7934933803428285
2015-07-21,2015-07-21,4352.0,4369.5,4321.5,4335.5,3373.092041015625,1573834,4336.285714285715,4267.071428571428,4224.683333333333,4318.867377985602,4285.453723931896,4277.2724085187865,57.04676775495076,19.645943070800968,22.959391815544073,-3.313448744743104,19.962229221273297,26.737614127700695,16.549922279900866,76.79127985514037,78.31919656100338,4116.168973255375,4267.071428571428,4417.973883887482,7.072881616447373,0.7267311399448513
2015-07-22,2015-07-22,4305.0,4338.55419921875,4269.64990234375,4281.0,3330.6904296875,1766909,4329.142857142857,4273.571428571428,4224.683333333333,4309.400533489201,4284.8598940743095,4277.512898291768,50.70779481567717,17.237262626858865,16.440569097281575,0.7966935295772908,19.31741413272839,25.097774501770377,20.15001146552272,70.06725317634547,75.34052103070881,4128.7928502709865,4273.571428571428,4418.35000687187,6.775530991830812,0.5256549398252686
2015-07-23,2015-07-23,4331.0,4350.0,4265.5,4293.5,3340.41552734375,1447519,4321.785714285715,4282.607142857143,4225.4,4305.425400116901,4286.011908197735,4278.5443242084275,52.02455020500314,16.150834784717517,12.28331300411218,3.8675217806053364,18.869262818811208,24.23216306583737,18.640194658099134,62.19661618161161,69.68504973769912,4150.309222254027,4282.607142857143,4414.905063460259,6.178382288638005,0.5411679076027758
2015-07-24,2015-07-24,4289.5,4315.5,4246.0,4253.5,3309.294921875,1262624,4308.928571428572,4290.071428571428,4226.816666666667,4292.444050087675,4281.676987104704,4276.928561356271,47.638999370552014,11.924706591761606,6.4457478489250155,5.47895874283659,18.117008944704665,22.72400580716611,19.22631067033109,49.957698715345,60.740522691100665,4178.61877549595,4290.071428571428,4401.524081646907,5.195841371461337,0.33593289364470574
2015-07-27,2015-07-27,4240.0,4265.77490234375,4173.47509765625,4190.5,3260.27978515625,1577019,4288.071428571428,4290.964285714285,4228.2,4266.958037565757,4269.520055490743,4271.352525139737,41.67957468650132,3.4521023768611485,-1.621485092780353,5.0735874696415015,17.333216740282815,20.866600005559636,24.077359667789835,35.39202651191197,49.18211380295617,4182.970592587669,4290.964285714285,4398.957978840902,5.033539593240388,0.034860403391813954
2015-07-28,2015-07-28,4208.5,4283.19677734375,4135.5,4170.0,3244.33056640625,2965527,4267.357142857143,4289.214285714285,4228.2,4242.718528174318,4256.250714758644,4264.813652550077,39.929202762238894,-4.86064568184247,-7.947386521187177,3.086740839344707,17.100014477312577,18.290293649615162,24.279123117680957,19.889786092044982,35.07983710643396,4174.443262563293,4289.214285714285,4403.985308865278,5.351610598390975,-0.019357074814289305
2015-07-29,2015-07-29,4200.0,4234.0,4182.0,4191.0,3260.669189453125,2867150,4245.0,4287.0,4229.283333333334,4229.788896130738,4247.550619457491,4260.051481417814,42.58902199680043,-9.642876831176181,-10.18369413641671,0.540817305240529,16.883469518840215,17.293896866888282,22.956474032580232,14.383490667355412,23.2217677571041,4166.095078677499,4287.0,4407.904921322501,5.640537500466562,0.10299382791900409
2015-07-30,2015-07-30,4234.0,4331.5,4218.5,4319.5,3360.644287109375,3228685,4242.714285714285,4289.5,4233.5,4252.216672098053,4257.143870196493,4263.886869713439,55.5567305891958,-3.029036542691756,-2.855883078345828,-0.17315346434592804,16.153091717108897,23.238534471990654,20.337184535783976,32.70499633115548,22.326091030185268,4167.463120328321,4289.5,4411.536879671679,5.690028193107791,0.6229136638068352
2015-07-31,2015-07-31,4351.0,4351.0,4287.0,4320.0,3361.032958984375,2707322,4248.285714285715,4288.714285714285,4237.866666666667,4269.16250407354,4265.524687503627,4267.507071667411,55.5987562927365,2.2271521339571336,1.9202444786424493,0.30690765531468434,15.72598713448229,23.62176995498909,19.259217951218623,50.609191402955844,32.56589280048889,4167.618270511569,4288.714285714285,4409.810300917002,5.6471943400887055,0.6291773070870331
2015-08-03,2015-08-03,4304.0,4345.5,4304.0,4342.0,3378.1494140625,1961231,4255.214285714285,4288.5,4241.2,4287.371878055155,4275.721395836477,4272.313067043707,57.50292486680387,8.074853779377918,6.214356899250586,1.8604968801273312,15.329390022043299,22.77863897614644,18.571799382927754,69.32585813499254,50.88001528970127,4167.793153230029,4288.5,4409.206846769971,5.6293271199706645,0.7216112897968168
2015-08-04,2015-08-04,4352.0,4394.5,4320.5,4385.0,3411.603759765625,2302056,4274.0,4291.464285714285,4244.916666666667,4311.778908541366,4290.291876391614,4279.583191750565,61.02149263987363,15.994564712064857,11.307254265550021,4.687310446514837,15.595696046842844,25.564922391793814,17.380519852455972,79.47406095759953,66.46970349851595,4163.670107283391,4291.464285714285,4419.2584641451795,5.9557377120114445,0.8659623444282909
2015-08-05,2015-08-05,4387.5,4429.5,4363.0,4424.5,3442.335205078125,2152804,4307.428571428572,4297.75,4250.733333333334,4339.959181406024,4308.186292872732,4288.932663250528,63.97239974902041,25.168189349217755,16.384703122162335,8.78348622705542,16.251739086387563,27.146945065375498,16.364643494444604,90.21834092858212,79.67275334039137,4154.047057391703,4297.75,4441.452942608297,6.687356994161933,0.9410139336725093
2015-08-06,2015-08-06,4422.0,4432.0,4383.0,4412.5,3432.999755859375,2400837,4342.071428571428,4304.714285714285,4258.383333333333,4358.094386054518,4322.094787156368,4296.90474949243,62.426198369983766,31.111420169218036,17.86234715373009,13.249073015487944,16.889983826814554,26.16980750070969,15.63928276208962,96.01821252026036,88.57020480214732,4149.3641216674,4304.714285714285,4460.064449761171,7.217675958770786,0.8469121353910647
2015-08-07,2015-08-07,4386.5,4396.0,4282.02978515625,4320.5,3361.421875,2332837,4360.571428571428,4302.785714285715,4262.616666666667,4348.695789540889,4321.882148868852,4298.427023718725,52.04108940158611,28.074220154469913,11.860117711185573,16.21410244328434,15.779579306239857,23.21869792748357,22.602711311924892,84.70573164622806,90.31409503169016,4148.945020112608,4302.785714285715,4456.626408458821,7.150748579569678,0.5575734717315844
2015-08-10,2015-08-10,4339.0,4362.0,4262.0,4358.0,3390.59765625,2555699,4366.071428571428,4304.392857142857,4271.333333333333,4351.0218421556665,4326.697862353005,4302.270441543323,55.30495083691258,28.36616635198152,9.721651126957745,18.644515225023774,14.839463396417147,21.241528538354004,22.38361587206089,76.95334457560442,85.8924295806976,4148.759047663498,4304.392857142857,4460.026666622216,7.23139428228978,0.6722220352906441
